ID_ESTAC,NOM_ESTACIO,NOM_ORIGINAL,DATA_UTC,PERIODE_UTC,ES_AHIR,ESTAT,DATA_EXTRACCIO,HORA_CONSULTA_UTC,URL_FONT,CAPÇALERES_TROBADES,CAPÇALERES_LLISTAT,VAR_DVM_10_m_graus,VAR_DVM_2_m_graus,VAR_DVM_6_m_graus,VAR_GN_cm,VAR_HRM_perc,VAR_PM_hPa,VAR_PPT_mm,VAR_Període_TU,VAR_RS_W_m_2,VAR_TM_grausC,VAR_TN_grausC,VAR_TX_grausC,VAR_VVM_10_m_km_h,VAR_VVM_2_m_km_h,VAR_VVM_6_m_km_h,VAR_VVX_10_m_km_h,VAR_VVX_2_m_km_h,VAR_VVX_6_m_km_h,PERIODE,TM,TX,TN,HR,PPT,VVM,DVM,VVX,PM,Col_00,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,RS,Col_10,Col_11
YK,Terrassa,TERRASSA_YK,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:34:48,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YK&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",298,,,,70,,0.0,23:30 - 00:00,0,9.4,9.0,9.9,10.8,,,23.8,,,23:30 - 00:00,9.4,9.9,9.0,70,0.0,10.8,298,23.8,0,23:30 - 00:00,9.4,9.9,9.0,70,0.0,10.8,298,23.8,0,,,
YK,Terrassa,TERRASSA_YK,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:34:48,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YK&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",305,,,,66,,0.0,23:00 - 23:30,0,10.3,10.0,10.6,12.2,,,28.1,,,23:00 - 23:30,10.3,10.6,10.0,66,0.0,12.2,305,28.1,0,23:00 - 23:30,10.3,10.6,10.0,66,0.0,12.2,305,28.1,0,,,
YK,Terrassa,TERRASSA_YK,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:34:48,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YK&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",294,,,,62,,0.0,22:30 - 23:00,0,11.0,10.7,11.1,14.4,,,32.8,,,22:30 - 23:00,11.0,11.1,10.7,62,0.0,14.4,294,32.8,0,22:30 - 23:00,11.0,11.1,10.7,62,0.0,14.4,294,32.8,0,,,
YK,Terrassa,TERRASSA_YK,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:34:48,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YK&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",313,,,,61,,0.0,22:00 - 22:30,0,10.8,10.3,11.2,14.0,,,28.8,,,22:00 - 22:30,10.8,11.2,10.3,61,0.0,14.0,313,28.8,0,22:00 - 22:30,10.8,11.2,10.3,61,0.0,14.0,313,28.8,0,,,
Y6,Tivissa,TIVISSA_Y6,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:34:51,16:00,https://www.meteo.cat/observacions/xema/dades?codi=Y6&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",160,,,,52,,0.0,15:30 - 16:00,88,11.8,11.5,12.2,7.9,,,17.3,,,15:30 - 16:00,11.8,12.2,11.5,52,0.0,7.9,160,17.3,88,15:30 - 16:00,11.8,12.2,11.5,52,0.0,7.9,160,17.3,88,,,
Y6,Tivissa,TIVISSA_Y6,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:34:52,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Y6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",255,,,,94,,0.0,23:30 - 00:00,0,7.3,7.0,7.4,7.9,,,14.8,,,23:30 - 00:00,7.3,7.4,7.0,94,0.0,7.9,255,14.8,0,23:30 - 00:00,7.3,7.4,7.0,94,0.0,7.9,255,14.8,0,,,
Y6,Tivissa,TIVISSA_Y6,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:34:52,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Y6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",250,,,,94,,0.0,23:00 - 23:30,0,7.5,7.4,7.6,8.6,,,14.8,,,23:00 - 23:30,7.5,7.6,7.4,94,0.0,8.6,250,14.8,0,23:00 - 23:30,7.5,7.6,7.4,94,0.0,8.6,250,14.8,0,,,
Y6,Tivissa,TIVISSA_Y6,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:34:52,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Y6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",249,,,,94,,0.0,22:30 - 23:00,0,7.2,7.0,7.5,6.1,,,14.8,,,22:30 - 23:00,7.2,7.5,7.0,94,0.0,6.1,249,14.8,0,22:30 - 23:00,7.2,7.5,7.0,94,0.0,6.1,249,14.8,0,,,
Y6,Tivissa,TIVISSA_Y6,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:34:52,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Y6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",258,,,,92,,0.1,22:00 - 22:30,0,7.3,7.1,7.5,5.0,,,10.8,,,22:00 - 22:30,7.3,7.5,7.1,92,0.1,5.0,258,10.8,0,22:00 - 22:30,7.3,7.5,7.1,92,0.1,5.0,258,10.8,0,,,
DK,Torredembarra,TORREDEMBARRA_DK,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:34:55,16:00,https://www.meteo.cat/observacions/xema/dades?codi=DK&dia=2026-02-07T16:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",219,,,,68,1007.7,0.0,15:30 - 16:00,85,13.7,13.5,13.9,19.1,,,38.2,,,15:30 - 16:00,13.7,13.9,13.5,68,0.0,19.1,219,38.2,1007.7,15:30 - 16:00,13.7,13.9,13.5,68,0.0,19.1,219,38.2,1007.7,85,85,
DK,Torredembarra,TORREDEMBARRA_DK,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:34:56,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DK&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",324,,,,70,1002.8,0.0,23:30 - 00:00,0,11.3,10.8,11.6,9.0,,,21.6,,,23:30 - 00:00,11.3,11.6,10.8,70,0.0,9.0,324,21.6,1002.8,23:30 - 00:00,11.3,11.6,10.8,70,0.0,9.0,324,21.6,1002.8,0,0,
DK,Torredembarra,TORREDEMBARRA_DK,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:34:56,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DK&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",328,,,,69,1002.5,0.0,23:00 - 23:30,0,11.2,10.7,11.6,10.4,,,23.0,,,23:00 - 23:30,11.2,11.6,10.7,69,0.0,10.4,328,23.0,1002.5,23:00 - 23:30,11.2,11.6,10.7,69,0.0,10.4,328,23.0,1002.5,0,0,
DK,Torredembarra,TORREDEMBARRA_DK,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:34:56,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DK&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",311,,,,71,1002.2,0.0,22:30 - 23:00,0,10.9,10.7,10.9,6.1,,,11.9,,,22:30 - 23:00,10.9,10.9,10.7,71,0.0,6.1,311,11.9,1002.2,22:30 - 23:00,10.9,10.9,10.7,71,0.0,6.1,311,11.9,1002.2,0,0,
DK,Torredembarra,TORREDEMBARRA_DK,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:34:56,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DK&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",305,,,,70,1002.2,0.0,22:00 - 22:30,0,11.2,11.0,11.4,4.3,,,9.0,,,22:00 - 22:30,11.2,11.4,11.0,70,0.0,4.3,305,9.0,1002.2,22:00 - 22:30,11.2,11.4,11.0,70,0.0,4.3,305,9.0,1002.2,0,0,
X7,Torres de Segre,TORRES_DE_SEGRE_X7,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:34:59,16:00,https://www.meteo.cat/observacions/xema/dades?codi=X7&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,276,,,48,,0.0,15:30 - 16:00,112,12.5,12.4,12.7,,3.6,,,11.5,,15:30 - 16:00,12.5,12.7,12.4,48,0.0,3.6,276,11.5,112,15:30 - 16:00,12.5,12.7,12.4,48,0.0,3.6,276,11.5,112,,,
X7,Torres de Segre,TORRES_DE_SEGRE_X7,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:35:00,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X7&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,200,,,99,,0.0,23:30 - 00:00,0,7.5,7.1,7.8,,4.3,,,7.9,,23:30 - 00:00,7.5,7.8,7.1,99,0.0,4.3,200,7.9,0,23:30 - 00:00,7.5,7.8,7.1,99,0.0,4.3,200,7.9,0,,,
X7,Torres de Segre,TORRES_DE_SEGRE_X7,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:35:00,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X7&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,224,,,98,,0.0,23:00 - 23:30,0,7.8,7.7,7.9,,2.9,,,6.8,,23:00 - 23:30,7.8,7.9,7.7,98,0.0,2.9,224,6.8,0,23:00 - 23:30,7.8,7.9,7.7,98,0.0,2.9,224,6.8,0,,,
X7,Torres de Segre,TORRES_DE_SEGRE_X7,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:35:00,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X7&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,159,,,97,,0.0,22:30 - 23:00,0,7.9,7.7,8.2,,2.2,,,4.7,,22:30 - 23:00,7.9,8.2,7.7,97,0.0,2.2,159,4.7,0,22:30 - 23:00,7.9,8.2,7.7,97,0.0,2.2,159,4.7,0,,,
X7,Torres de Segre,TORRES_DE_SEGRE_X7,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:35:00,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X7&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,13,,,97,,0.0,22:00 - 22:30,0,8.1,8.1,8.2,,4.0,,,6.8,,22:00 - 22:30,8.1,8.2,8.1,97,0.0,4.0,13,6.8,0,22:00 - 22:30,8.1,8.2,8.1,97,0.0,4.0,13,6.8,0,,,
XZ,Torroella de Fluvià,TORROELLA_DE_FLUVIA_XZ,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:35:03,16:00,https://www.meteo.cat/observacions/xema/dades?codi=XZ&dia=2026-02-07T16:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,51,,0.0,15:30 - 16:00,,15.0,14.6,15.3,,,,,,,15:30 - 16:00,15.0,15.3,14.6,51,0.0,,,,,15:30 - 16:00,15.0,15.3,14.6,51,0.0,,,,,,,
XZ,Torroella de Fluvià,TORROELLA_DE_FLUVIA_XZ,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:35:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XZ&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,23:30 - 00:00,,6.6,5.9,7.0,,,,,,,23:30 - 00:00,6.6,7.0,5.9,100,0.0,,,,,23:30 - 00:00,6.6,7.0,5.9,100,0.0,,,,,,,
XZ,Torroella de Fluvià,TORROELLA_DE_FLUVIA_XZ,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:35:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XZ&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,23:00 - 23:30,,7.1,6.9,7.4,,,,,,,23:00 - 23:30,7.1,7.4,6.9,100,0.0,,,,,23:00 - 23:30,7.1,7.4,6.9,100,0.0,,,,,,,
XZ,Torroella de Fluvià,TORROELLA_DE_FLUVIA_XZ,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:35:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XZ&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:30 - 23:00,,7.3,7.2,7.5,,,,,,,22:30 - 23:00,7.3,7.5,7.2,100,0.0,,,,,22:30 - 23:00,7.3,7.5,7.2,100,0.0,,,,,,,
XZ,Torroella de Fluvià,TORROELLA_DE_FLUVIA_XZ,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:35:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XZ&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:00 - 22:30,,7.3,6.9,7.8,,,,,,,22:00 - 22:30,7.3,7.8,6.9,100,0.0,,,,,22:00 - 22:30,7.3,7.8,6.9,100,0.0,,,,,,,
UE,Torroella de Montgrí,TORROELLA_DE_MONTGRI_UE,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:35:06,16:00,https://www.meteo.cat/observacions/xema/dades?codi=UE&dia=2026-02-07T16:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,50,,0.0,15:30 - 16:00,,14.9,14.7,15.1,,,,,,,15:30 - 16:00,14.9,15.1,14.7,50,0.0,,,,,15:30 - 16:00,14.9,15.1,14.7,50,0.0,,,,,,,
UE,Torroella de Montgrí,TORROELLA_DE_MONTGRI_UE,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:35:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UE&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,94,,0.0,23:30 - 00:00,,7.2,6.9,7.8,,,,,,,23:30 - 00:00,7.2,7.8,6.9,94,0.0,,,,,23:30 - 00:00,7.2,7.8,6.9,94,0.0,,,,,,,
UE,Torroella de Montgrí,TORROELLA_DE_MONTGRI_UE,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:35:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UE&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,91,,0.0,23:00 - 23:30,,7.6,6.8,8.2,,,,,,,23:00 - 23:30,7.6,8.2,6.8,91,0.0,,,,,23:00 - 23:30,7.6,8.2,6.8,91,0.0,,,,,,,
UE,Torroella de Montgrí,TORROELLA_DE_MONTGRI_UE,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:35:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UE&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:30 - 23:00,,6.9,6.8,7.1,,,,,,,22:30 - 23:00,6.9,7.1,6.8,100,0.0,,,,,22:30 - 23:00,6.9,7.1,6.8,100,0.0,,,,,,,
UE,Torroella de Montgrí,TORROELLA_DE_MONTGRI_UE,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:35:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UE&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:00 - 22:30,,7.0,6.8,7.3,,,,,,,22:00 - 22:30,7.0,7.3,6.8,100,0.0,,,,,22:00 - 22:30,7.0,7.3,6.8,100,0.0,,,,,,,
WR,Torroja del Priorat,TORROJA_DEL_PRIORAT_WR,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:35:09,16:00,https://www.meteo.cat/observacions/xema/dades?codi=WR&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,196,,,47,,0.0,15:30 - 16:00,96,12.3,12.1,12.5,,0.7,,,4.7,,15:30 - 16:00,12.3,12.5,12.1,47,0.0,0.7,196,4.7,96,15:30 - 16:00,12.3,12.5,12.1,47,0.0,0.7,196,4.7,96,,,
WR,Torroja del Priorat,TORROJA_DEL_PRIORAT_WR,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:35:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WR&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,291,,,100,,0.0,23:30 - 00:00,0,7.1,6.5,7.6,,1.4,,,10.1,,23:30 - 00:00,7.1,7.6,6.5,100,0.0,1.4,291,10.1,0,23:30 - 00:00,7.1,7.6,6.5,100,0.0,1.4,291,10.1,0,,,
WR,Torroja del Priorat,TORROJA_DEL_PRIORAT_WR,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:35:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WR&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,334,,,100,,0.0,23:00 - 23:30,0,6.4,6.2,6.9,,1.4,,,8.6,,23:00 - 23:30,6.4,6.9,6.2,100,0.0,1.4,334,8.6,0,23:00 - 23:30,6.4,6.9,6.2,100,0.0,1.4,334,8.6,0,,,
WR,Torroja del Priorat,TORROJA_DEL_PRIORAT_WR,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:35:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WR&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,47,,,100,,0.0,22:30 - 23:00,0,7.2,7.0,7.4,,1.1,,,4.3,,22:30 - 23:00,7.2,7.4,7.0,100,0.0,1.1,47,4.3,0,22:30 - 23:00,7.2,7.4,7.0,100,0.0,1.1,47,4.3,0,,,
WR,Torroja del Priorat,TORROJA_DEL_PRIORAT_WR,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:35:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WR&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,324,,,100,,0.0,22:00 - 22:30,0,7.4,7.2,7.6,,0.4,,,3.2,,22:00 - 22:30,7.4,7.6,7.2,100,0.0,0.4,324,3.2,0,22:00 - 22:30,7.4,7.6,7.2,100,0.0,0.4,324,3.2,0,,,
XQ,Tremp,TREMP_XQ,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:35:13,16:00,https://www.meteo.cat/observacions/xema/dades?codi=XQ&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",234,,,,51,,0.0,15:30 - 16:00,121,10.7,10.6,11.1,15.1,,,25.9,,,15:30 - 16:00,10.7,11.1,10.6,51,0.0,15.1,234,25.9,121,15:30 - 16:00,10.7,11.1,10.6,51,0.0,15.1,234,25.9,121,,,
XQ,Tremp,TREMP_XQ,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:35:15,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XQ&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",112,,,,98,,0.1,23:30 - 00:00,0,4.3,4.3,4.5,1.8,,,6.1,,,23:30 - 00:00,4.3,4.5,4.3,98,0.1,1.8,112,6.1,0,23:30 - 00:00,4.3,4.5,4.3,98,0.1,1.8,112,6.1,0,,,
XQ,Tremp,TREMP_XQ,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:35:15,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XQ&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",97,,,,99,,0.1,23:00 - 23:30,0,4.3,4.2,4.4,1.8,,,7.6,,,23:00 - 23:30,4.3,4.4,4.2,99,0.1,1.8,97,7.6,0,23:00 - 23:30,4.3,4.4,4.2,99,0.1,1.8,97,7.6,0,,,
XQ,Tremp,TREMP_XQ,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:35:15,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XQ&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",265,,,,98,,1.3,22:30 - 23:00,0,4.6,4.4,4.9,6.8,,,17.3,,,22:30 - 23:00,4.6,4.9,4.4,98,1.3,6.8,265,17.3,0,22:30 - 23:00,4.6,4.9,4.4,98,1.3,6.8,265,17.3,0,,,
XQ,Tremp,TREMP_XQ,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:35:15,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XQ&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",265,,,,96,,1.9,22:00 - 22:30,0,5.2,4.9,5.7,11.9,,,18.4,,,22:00 - 22:30,5.2,5.7,4.9,96,1.9,11.9,265,18.4,0,22:00 - 22:30,5.2,5.7,4.9,96,1.9,11.9,265,18.4,0,,,
C7,Tàrrega,TARREGA_C7,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:35:17,16:00,https://www.meteo.cat/observacions/xema/dades?codi=C7&dia=2026-02-07T16:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",272,,,,56,1007.4,0.0,15:30 - 16:00,112,10.3,10.2,10.5,9.7,,,21.6,,,15:30 - 16:00,10.3,10.5,10.2,56,0.0,9.7,272,21.6,1007.4,15:30 - 16:00,10.3,10.5,10.2,56,0.0,9.7,272,21.6,1007.4,112,112,
C7,Tàrrega,TARREGA_C7,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:35:18,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C7&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",268,,,,100,1004.1,0.0,23:30 - 00:00,0,6.4,6.3,6.5,2.2,,,6.5,,,23:30 - 00:00,6.4,6.5,6.3,100,0.0,2.2,268,6.5,1004.1,23:30 - 00:00,6.4,6.5,6.3,100,0.0,2.2,268,6.5,1004.1,0,0,
C7,Tàrrega,TARREGA_C7,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:35:18,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C7&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",264,,,,100,1004.1,0.0,23:00 - 23:30,0,6.7,6.5,6.9,3.6,,,8.3,,,23:00 - 23:30,6.7,6.9,6.5,100,0.0,3.6,264,8.3,1004.1,23:00 - 23:30,6.7,6.9,6.5,100,0.0,3.6,264,8.3,1004.1,0,0,
C7,Tàrrega,TARREGA_C7,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:35:18,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C7&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",244,,,,99,1004.2,0.0,22:30 - 23:00,0,7.1,6.8,7.2,3.6,,,10.8,,,22:30 - 23:00,7.1,7.2,6.8,99,0.0,3.6,244,10.8,1004.2,22:30 - 23:00,7.1,7.2,6.8,99,0.0,3.6,244,10.8,1004.2,0,0,
